id,titulo,enlace,imagen_principal,camaras,area,ciudad,precio,descripcion,habitaciones,banos,tamano,parqueos
2803190,Apartamento en renta en Natu zona 16,https://mapainmueble.com/properties/apartamento-en-renta-en-natu-zona-16-daa43571/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4f5be7dd76-606x467.webp,6,Zona 16,"*Guatemala, Ciudad",$ 750,"Edificio NATU, tiene 46m2, 1 habitación, 1 baño, 2 parqueos tipo tándem y esta full amuebl...",1,1,46 m2,2
2803172,APARTAMENTO EN ALQUILER PARQUE 14,https://mapainmueble.com/properties/apartamento-en-alquiler-parque-14-daa43570/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4f2515a9ee-835x467.webp,4,Zona 14,"*Guatemala, Ciudad","$ 1,200",Consta de:102 metros mas 2 parqueos  3 habitaciones 2 baños Sala / Comedor Cocina Lavander...,3,2,102 m2,2
2802771,"VENTA Y RENTA DE APARTAMENTO DE 2 HABITACIONES EN ZONA 15, VISTA HERMOSA II",https://mapainmueble.com/properties/venta-y-renta-de-apartamento-de-2-habitaciones-en-zona-15-vista-hermosa-ii-daa43568/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4dc9541c8f-835x467.webp,6,Zona 15,"*Guatemala, Ciudad","$ 250,000Mas Impuestos",Está en busqueda de vivir con accesos inmediatos a Ciudad? Este es el lugar perfecto donde...,2,2,113 m2,2
2802760,Apto en renta en SANTA INÉS DEL PARQUE zona 14,https://mapainmueble.com/properties/apto-en-renta-en-santa-ines-del-parque-zona-14-daa43567/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4db6a0f585-2-600x467.webp,48,Zona 14,"*Guatemala, Ciudad","$ 2,200mas iva","Precioso apto de esquina, nivel medio con vistas despejadas. mide 160m2, consta de sala y ...",2,2.5,160 m2,2
2802694,APARTAMENTO EN RENTA ZONA 14,https://mapainmueble.com/properties/apartamento-en-renta-zona-14-daa43564/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4d898215c4-2-835x467.webp,45,Zona 14,"*Guatemala, Ciudad","$ 2,200",📍Apartamento en Renta en zona 14; EDIFICIO SANTA INES DEL PARQUE 📲Citas al: 4859-376 Preci...,2,2.5,160 m2,2
2802683,"RENTO APTO 2 HAB Z.14 EDIF. SANTORINI EUROPLAZA REF.6716 *92M2, 2 HAB, 2 BAÑOS, 2 PARQUEOS, LINEA BLANCA, $750*",https://mapainmueble.com/properties/rento-apto-2-hab-z14-edif-santorini-europlaza-ref6716-92m2-2-hab-2-banos-2-parqueos-linea-blanca-750-caa13484/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4d8d79558f-586x467.webp,10,Zona 14,"*Guatemala, Ciudad",$ 750800,"RENTO APTO 2 HAB Z.14 EDIF. SANTORINI EUROPLAZA REF.6716 *92M2, 2 HAB, 2 BAÑOS, 2 PARQUEOS...",2,2,96 m2,2
2802586,"Alquiler de apartamento de 3 dormitorios, Attica Zona 14",https://mapainmueble.com/properties/alquiler-de-apartamento-de-3-dormitorios-attica-zona-14-daa42956/,,15,Zona 14,"*Guatemala, Ciudad","$ 1,625",Alquiler de céntrico apartamento de 3 dormitorios en Attica Zona 14 Cuenta con: 139mt2 de ...,3,3,139 m2,2
2802472,Apartamento amueblado en renta en zona 10,https://mapainmueble.com/properties/apartamento-amueblado-en-renta-en-zona-10-DAA26855/,https://mapainmueble.com/wp-content/uploads/2025/02/2023-03-24-1207091821-800x467.jpg,10,Zona 10,"*Guatemala, Ciudad","$ 1,000",Cuenta con: Totalmente Amueblado Nivel 6 2 habitaciones 2 baños 2 parqueos 1 bodega Precio...,2,2,70 m2,2
2802333,Apto amoblado en ELEMENTO zona 13,https://mapainmueble.com/properties/apto-amoblado-en-elemento-zona-13-daa43561/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4c8e68864d-835x467.webp,7,Zona 13,"*Guatemala, Ciudad",$ 750mas iva,"Apto tipo estudio, amoblado. 1 ambiente sala, comedor y habitación. 1 baño completo. No ti...",1,1,43 m2,0
2802315,Se renta increíble Pent House en AVITA zona 14,https://mapainmueble.com/properties/se-renta-increible-pent-house-en-avita-zona-14-daa43560/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4c8aa5e262-600x467.webp,17,Zona 14,"*Guatemala, Ciudad","$ 7,500",Pent House en AVITA más de 800 mt2 en venta y renta Área de apartamento 809mts2: 614mts de...,4,5,809 m2,4
2802261,Renta Apartamento  Edificio  Catalonia zona 15 dentro del área del parque VH1,https://mapainmueble.com/properties/renta-apartamento-edificio-catalonia-zona-15-dentro-del-area-del-parque-vh1-daa43559/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4c63fc9896-600x467.webp,5,Zona 15,"*Guatemala, Ciudad","$ 1,150","105 m2 de apartamento Vista espectacular ▪️Concepto abierto de ▪️Sala, Comedor y Cocina ▪️...",2,3,105 m2,2
2802197,Apartamento en Renta zona 14 la Villa,https://mapainmueble.com/properties/apartamento-en-renta-zona-14-la-villa-daa43557/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4c2173b947-600x467.webp,5,Zona 14,"*Guatemala, Ciudad","$ 1,000",Apartamento en renta dentro de completo familiar ubicado en zona 14. 106 mts2: 2 habitacio...,2,2,106 m2,2
2802090,Apartamento en Renta en zona 10,https://mapainmueble.com/properties/apartamento-en-renta-en-zona-10-daa43556/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4bd1040549-600x467.webp,7,Zona 10,"*Guatemala, Ciudad",$ 900,"Apartamento en Renta Casa Clara Z. 10 2 habitaciones 2 baños Baño de visitas Área de sala,...",2,2,76 m2,2
2802018,Apartamento en Renta en zona 16,https://mapainmueble.com/properties/apartamento-en-renta-en-zona-16-daa43555/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4b9f563768-835x467.webp,12,Zona 16,"*Guatemala, Ciudad",$ 734,Renta de Apartamento 70 mts2 de 2 habitaciones Senderos Zona 16 Habitación principal con b...,2,2,70 m2,2
2802001,Apartamento en Renta Zona 11 CODIGO.CA34648,https://mapainmueble.com/properties/apartamento-en-renta-zona-11-codigoca34648-caa13483/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4b1dcd4f79-835x467.webp,51,Zona 11,"*Guatemala, Ciudad","$ 1,013",– 127Mts² de Construcción – 3 Habitaciones – 2 Baños Completos – 2...,3,2.5,127 m2,2
2801985,Apartamento en renta en Santa Catarina Pinula,https://mapainmueble.com/properties/apartamento-en-renta-en-santa-catarina-pinula-daa43554/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4b85c4cae7-600x467.webp,8,Santa Catarina Pinula,"*Guatemala, Ciudad",$ 654,Apartamento en renta en Cuchilla del Carmen Cond. Casa Real Santa Catarina Pinula 100 mts2...,3,2,100 m2,3
2801953,Apartamento en Renta Lares San Isidro,https://mapainmueble.com/properties/apartamento-en-renta-lares-san-isidro-daa43553/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4b6fa4ad09-800x467.webp,6,Zona 16,"*Guatemala, Ciudad",$ 470,Renta de apartamento 2 dormitorios en Lares de San Isidro zona 16 45 metros de construcció...,2,1,na,1
2801945,APARTAMENTO POR EL CENTRO MÉDICO MILITAR CON JARDÍN ZONA 16 DE 3 HAB AGT2089,https://mapainmueble.com/properties/apartamento-atras-del-centro-medico-militar-a-pocos-min-de-santa-amelia-zona-16-de-3-hab-agt2089-daa43552/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4b54bc8f55-600x467.webp,7,Zona 16,"*Guatemala, Ciudad",$ 712,«ALQUILOGT CÓDIGO: 2089 SENDEROS – 3 Habitaciones y 2 baños – Cocina *Sin líne...,3,2,97 m2,2
2801938,Apartamento en Renta en Zona 16,https://mapainmueble.com/properties/apartamento-en-renta-en-zona-16-daa42399/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-01-03-67781c22345f4-835x467.webp,6,Zona 16,"*Guatemala, Ciudad","$ 1,300$",Apartamento en Renta En Lirios de Cayala Apto 401 -2 habitaciones -2 baños -2 parqueos (mu...,2,2,na,2
2801917,APARTAMENTO EN RENTA,https://mapainmueble.com/properties/apartamento-en-renta-daa43551/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4b302b15b0-835x467.webp,5,Zona 2 Mixco,"*Guatemala, Ciudad",$ 585RENTO APARTAMENTO,Eli Reyes Cel. (502) 5630 5202 Citymax Advance[email protected]www.citymax-adv.com...,3,2,na,2
2801848,Alquiler apartamento Vasanta zona 10,https://mapainmueble.com/properties/alquiler-apartamento-vasanta-zona-10-daa43549/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4b07d6fdcc-494x467.webp,3,Zona 10,"*Guatemala, Ciudad","$ 1,100Apartamento Vasanta","Apartamento en Renta Edificio Vasanta zona 10 Área de construcción: 46.7 m2 Precio $1,100 ...",1,1,46 m2,1
2801803,Apartamento amueblado nuevo en renta en zona 10,https://mapainmueble.com/properties/apartamento-amueblado-nuevo-en-renta-en-zona-10-daa38235/,https://mapainmueble.com/wp-content/uploads/2025/02/2024-06-13-727892645-800x467.jpg,13,Zona 10,"*Guatemala, Ciudad",$ 840,Cuenta con: 1 dormitorio Sala Comedor Cocina Área de lavandería 1 baño Balcón 1 parqueo Ed...,1,1,55 m2,1
2801720,APARTAMENTO DE 3 HABITACIONES AMUEBLADO EN RENTA EN ZONA 15,https://mapainmueble.com/properties/apartamento-de-3-habitaciones-amueblado-en-renta-en-zona-15-DAA38564/,https://mapainmueble.com/wp-content/uploads/2025/02/2024-06-28-1276059708-600x467.jpg,8,Zona 15,"*Guatemala, Ciudad","$ 1,500","Cuenta con: 97 ms 27.53 2 de parqueos baño de visitas sala comedor,cocina, top de desayuna...",3,2,97 m2,2
2801684,Apartamento en Renta Ciudad Cayalá Zona 16,https://mapainmueble.com/properties/apartamento-en-renta-ciudad-cayala-zona-16-daa43548/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4a9a8c6313-835x467.webp,13,Zona 16,"*Guatemala, Ciudad","$ 1,200",Renta de apartamento en zona 16 en Ciudad Cayalá en Lirios -Apartamento 84mt2 Sala- comedo...,2,2,na,2
2801664,Apartamento amueblado en renta en Edificio de zona 10,https://mapainmueble.com/properties/apartamento-amueblado-en-renta-en-edificio-de-zona-10-daa43547/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4a7b0584a9-450x467.webp,8,Zona 10,"*Guatemala, Ciudad",$ 800,Apartamento amueblado y equipado en renta ubicado en Edificio Parque 10 zona 10 Descripció...,1,1,na,1
2801656,Apartamento de 2 habitaciones en renta zona 5,https://mapainmueble.com/properties/apartamento-de-2-habitaciones-en-renta-zona-5-DAA38568/,https://mapainmueble.com/wp-content/uploads/2025/02/2024-06-28-1152046216-327x467.jpg,7,Zona 5,"*Guatemala, Ciudad",$ 790,"Cuenta con: Cocina, sala, comedor, 2 dormitorios 1 baño 1 parqueo cortinas Precio de renta...",2,1,50 m2,1
2801496,Apartamento en Renta tipo loft en zona 4 amueblado,https://mapainmueble.com/properties/apartamento-en-renta-tipo-loft-en-zona-4-amueblado-daa43546/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b49d1a846b1-835x467.webp,14,Zona 4,"*Guatemala, Ciudad",$ 775,"Apartamento de 40 m2 tipo Loft. Amueblado sala, comedor, cocina 1 habitación 1 baño 1 parq...",1,1,40 m2,1
2801357,Apartamento en Renta Zona 10 codigo.CA34646,https://mapainmueble.com/properties/apartamento-en-renta-zona-10-codigoca34646-caa13481/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4917b295f7-602x467.webp,10,Zona 10,"*Guatemala, Ciudad","$ 1,300","– 116 m²+ 2 parqueos, (uno al lado del otro) – Nivel medio. – Sala Comed...",2,2.5,116 m2,2
2801247,Apartamento en Renta Zona 10 codigo.CA34645,https://mapainmueble.com/properties/apartamento-en-renta-zona-10-codigoca34645-caa13479/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4883c361b3-835x467.webp,12,Zona 10,"*Guatemala, Ciudad","$ 1,150",– 115.75 m² – 2 dormitorios – 2 baños – 2 estacionamientos –...,2,2,116 m2,2
2800986,Apartamento amueblado en Renta Zona 14,https://mapainmueble.com/properties/apartamento-amueblado-en-renta-zona-14-daa43545/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b42932b21c4-2-600x467.webp,38,Zona 14,"*Guatemala, Ciudad","$ 1,800",Apartamento céntrico en zona 14,2,2.5,na,2
2800684,Apartamento Vasanta  amueblado,https://mapainmueble.com/properties/apartamento-vasanta-amueblado-daa43543/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3f7ac75139-450x467.webp,5,Zona 10,"*Guatemala, Ciudad","$ 1,100más iva",Apartamento – En Renta 📍 Edificio Vasanta Área de construcción: 46.7 m² Precio: $900...,1,1,46 m2,1
2800653,APARTAMENTO AMUEBLADO EN RENTA EN ZONA 16 ZEN CAYALA,https://mapainmueble.com/properties/apartamento-amueblado-en-renta-en-zona-16-zen-cayala-daa43542/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3f76aa551f-2-835x467.webp,47,Zona 16,"*Guatemala, Ciudad","$ 2,800Mantenimiento incluido",APARTAMENTO AMUEBLADO EN RENTA ZONA 16 ZEN CAYALA Ambientes amplios 250 mts2 PRIMER NIVEL ...,3,4.5,250 m2,2
2800646,Apartamento en alquiler amueblado zona 14,https://mapainmueble.com/properties/apartamento-en-alquiler-amueblado-zona-14-daa43541/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-26-67bfcc9c11781-600x467.webp,8,Zona 14,"*Guatemala, Ciudad",$ 900,Apartamento en renta zona 14 Santorini Amueblado y equipado En el corazón de zona 14 70 me...,2,2,120 m2,2
2800618,APARTAMENTO EN RENTA EN PARQUE 11 ZONA 11,https://mapainmueble.com/properties/apartamento-en-renta-en-parque-11-zona-11-daa43540/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3f5699363e-835x467.webp,11,Zona 11,"*Guatemala, Ciudad",$ 705Incluye mantenimiento,"APARTAMENTO EN RENTA EN ZONA 11, PARQUE ONCE ▫️80 mts2 ▫️Nivel alto ▫️Parqueo para 2 vehíc...",3,2,80 m2,2
2800491,RENTA DE APARTAMENTO EN ZONA 16 VR. 3.800,https://mapainmueble.com/properties/renta-de-apartamento-en-zona-16-vr-3800-daa43288/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-06-67a53778a176f-835x467.webp,6,Zona 16,"*Guatemala, Ciudad",$ 485,RENTA DE APARTAMENTO ZONA 16 Vr. RENTA Q3.800. Segundo Nivel 90 M² Sala. Comedor. Cocina T...,1,1,90 m2,1
2800477,APARTAMENTO EN RENTA EN CONDADO EL NARANJO VR Q5.500,https://mapainmueble.com/properties/apartamento-en-renta-en-condado-el-naranjo-vr-q5500-daa43514/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3834f03636-835x467.webp,13,Zona 4 Mixco,"*Guatemala, Ciudad",$ 720,*Apartamento en Renta* Condado El Naranjo Vr.Q *5.500* incluido mantenimiento. 87.99 M² Sa...,3,2,88 m2,2
2800475,Renta Zona 15 colonia Cerrada,https://mapainmueble.com/properties/renta-zona-15-colonia-cerrada-caa13476/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3f033328e4-373x467.webp,10,Zona 15,"*Guatemala, Ciudad","$ 5,850Incluye Mantenimiento","Apartamento zona 15, adentro de garita* Apartamento en alquiler 68 metros 1 parqueo Sala C...",2,2,68 m2,1
2800472,Apartamento en Alquiler,https://mapainmueble.com/properties/apartamento-en-alquiler-daa43539/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3efa3c8ddf-2-835x467.webp,47,Zona 15,"*Guatemala, Ciudad","$ 1,275Incluye IVA y Mant.",• Sala – Comedor con balcón • Cocina abierta (línea blanca incluida) • 2 Habitaciones • Ha...,2,2,102 m2,2
2800451,RENTA DE APARTAMENTO AMUEBLADO ZONA 13,https://mapainmueble.com/properties/renta-de-apartamento-amueblado-zona-13-daa43538/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3ef50907a8-835x467.webp,10,Zona 13,"*Guatemala, Ciudad",$ 850,*Renta de Apartamento* *Amueblado Zona 13* TOREENOVA VR RENTA *$ 850* 87 M² Sala. Comedor....,2,1,87 m2,1
2800410,"Apartamento en renta, en edificio de zona 11",https://mapainmueble.com/properties/apartamento-en-renta-en-edificio-de-zona-11-daa43536/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3e452d253f-835x467.webp,13,Zona 11,"*Guatemala, Ciudad",$ 600Negociable,Apartamento en renta en edificio de zona 11 Un dormitorio con walk in closet Nivel alto Co...,1,1,64 m2,1
2800397,Zona 15 apartamento amueblado en renta Edificio 360,https://mapainmueble.com/properties/zona-15-apartamento-amueblado-en-renta-edificio-360-daa43535/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3e1fbcec78-600x467.webp,12,Zona 15,"*Guatemala, Ciudad",$ 800Incluye mantenimiento,"Apartamento amueblado de 72 metros cuadrados, sala, comedor, cocina, area de servicios, sa...",1,2,72 m2,1
2800383,"Avenida las Américas zona 13, Lindo Apartamento en renta Edificio Providencia",https://mapainmueble.com/properties/avenida-las-americas-zona-13-lindo-apartamento-en-renta-edificio-providencia-daa43534/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3df145257d-835x467.webp,13,Zona 13,"*Guatemala, Ciudad","$ 1,100Negociable","Apartamento en Edificio Providencia, nivel 11, 2 habitaciones, 2 sanitarios completos, 2 p...",2,2,77 m2,2
2800381,Zona 14 cerca Europlaza,https://mapainmueble.com/properties/zona-14-cerca-europlaza-daa43533/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3deba63df5-835x467.webp,1,Zona 14,"*Guatemala, Ciudad",$ 875con  iva y mantenimiento,"Apartamento en renta Edificio cerca Europlaza, zona 14 Precio $875.00 con IVA y mantenimie...",1,1,72 m2,1
2800257,EN VENTA O RENTA  APARTAMENTO DE 3 HABITACIONES EN LA VILLA ZONA 14,https://mapainmueble.com/properties/en-venta-o-renta-apartamento-de-3-habitaciones-en-la-villa-zona-14-daa43530/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3cb8ec5a12-600x467.webp,10,Zona 14,"*Guatemala, Ciudad","$ 1,150mantenimiento incluido",Edificio residencial moderno con ubicación privilegiada. 88 Mts.2 de apartamento más dos p...,3,2,88 m2,2
2800235,"Renta de Apartamento en Lirios de cayalá, zona 16",https://mapainmueble.com/properties/renta-de-apartamento-en-lirios-de-cayala-zona-16-daa43529/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3c89f495eb-600x467.webp,8,Zona 16,"*Guatemala, Ciudad","$ 1,750mantenimiento incluido","Vivir en Ciudad Cayalá es disfrutar de tranquilidad, seguridad, amenidades, restaurantes y...",3,2.5,108 m2,2
2800144,Zona 11 • Apartamento en renta • Edificio Villa Mariscal,https://mapainmueble.com/properties/zona-11-apartamento-en-renta-edificio-villa-mariscal-daa43523/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b39f0928883-1-600x467.webp,30,Zona 11,"*Guatemala, Ciudad",$ 8853 habitaciones,"-Renta Incluye mantenimiento •Nivel 9, Torre 3 •80 M² •2 parqueos individuales en S1 •Sala...",3,2,80 m2,2
2800139,Zona 11 • Apartamento en renta • Edificio Santa María las Charcas,https://mapainmueble.com/properties/zona-11-apartamento-en-renta-edificio-santa-maria-las-charcas-daa43504/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b32ce0ba23b-602x467.webp,7,Zona 11,"*Guatemala, Ciudad",$ 7753 habitaciones,-Renta Incluye mantenimiento •Nivel alto •110 M² •2 parqueos tándem •Sala – Comedor ...,3,2,110 m2,2
2800132,Zona 11 • Apartamento en renta • Edificio Mirage,https://mapainmueble.com/properties/zona-11-apartamento-en-renta-edificio-mirage-daa43503/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b32bed8f977-1-835x467.webp,30,Zona 11,"*Guatemala, Ciudad","$ 1,0353 habitaciones",-Renta Incluye mantenimiento •Nivel 5 •127 M² de apartamento •2 parqueos individuales en S...,3,2.5,127 m2,2
2800123,Condado Naranjo • Apartamento en renta • San Nicolás del Bosque,https://mapainmueble.com/properties/condado-naranjo-apartamento-en-renta-san-nicolas-del-bosque-daa43522/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b39dde6dc5a-835x467.webp,6,Zona 4 Mixco,"*Guatemala, Ciudad",$ 6453 habitaciones,-Renta Incluye mantenimiento •Nivel 2 •1 parqueo techado •Sala – Comedor – Coc...,3,1,na,1
2800118,Santa Catarina Pinula • Apartamento en renta / venta • Edificio Villas Granada Premium,https://mapainmueble.com/properties/santa-catarina-pinula-apartamento-en-renta-venta-edificio-villas-granada-premium-daa43524/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b39f7a05409-606x467.webp,10,Santa Catarina Pinula,"*Guatemala, Ciudad",$ 5803 habitaciones,"-Renta Incluye mantenimiento -Venta Q840,000.ºº Más impuestos •A 15 minutos de Centro Come...",3,2,81 m2,2
2800098,RENTO  APARTAMENTO zona 15  COLONIA EL MAESTRO,https://mapainmueble.com/properties/rento-apartamento-tipo-loft-en-colonia-el-maestro-daa43528/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3c6f7c8897-600x467.webp,11,Zona 15,"*Guatemala, Ciudad",$ 800Inc mant,RENTO APARTAMENTO ZONA 15 EN COLONIA EL MAESTRO 80m2 1 Habitación amplia con balcón 1 baño...,1,1,80 m2,1
2800065,"Edificio Corporativo en Renta con Helipuerto,zona 10",https://mapainmueble.com/properties/edificio-corporativo-en-renta-con-helipuertozona-10-daa43527/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3c4ed00432-835x467.webp,12,Zona 10,"*Guatemala, Ciudad","$ 116,750","Edificio En Renta – Zona 10, Ciudad de Guatemala Ubicado en el prestigioso Bulevar Los Pró...",10,36,"7,985 m2",369
2799961,Apartamento en Renta en Santa Inés del Parque zona 14,https://mapainmueble.com/properties/apartamento-en-renta-en-santa-ines-del-parque-zona-14-daa43526/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3baf0eb187-835x467.webp,12,Zona 14,"*Guatemala, Ciudad","$ 2,200","Apartamento En Renta en Santa Inés Del Parque, Zona 14. Apartamento en renta de 159.93 m² ...",2,2,159 m2,2
2799885,APARTAMENTO EN RENTA ZONA 4,https://mapainmueble.com/properties/apartamento-en-renta-zona-4-daa43525/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3b4435c268-370x467.webp,9,Zona 4,"*Guatemala, Ciudad",$ 580,Área de propiedad 40 m2 Sala Cocina con línea blanca Desayunador 1 Dormitorio con walk-in ...,1,1,na,1
2799871,Apartamento en Renta Zona 15,https://mapainmueble.com/properties/apartamento-en-renta-zona-15-caa13475/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3b402c4874-835x467.webp,13,Zona 15,"*Guatemala, Ciudad","$ 1,200Incluye Mantenimiento",ZONA 15,3,2.5,147 m2,2
2799785,Apartamento en Renta en Zona 16 Guatemala,https://mapainmueble.com/properties/apartamento-en-renta-en-zona-16-guatemala-daa43519/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b39a4126deb-835x467.webp,4,Zona 16,"*Guatemala, Ciudad",$ 600,PAA-002-02-25 Apartamento ubicado en 3er nivel cuenta con: • Área 52.42m² • 2 habitaciones...,2,1,52 m2,2
2799661,Apartamento amueblado en Renta  y Venta km 9 Carretera a El Salvador / Torre Real,https://mapainmueble.com/properties/apartamento-amueblado-en-renta-y-venta-km-9-carretera-a-el-salvador-torre-real-daa43518/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3955c2b860-835x467.webp,10,Carretera a El Salvador,"*Guatemala, Ciudad","$ 1,900",• 124 m2 • Baño de visitas completo • Sala / Comedor • Cocina con gabinetes y linea blanca...,2,1.5,124 m2,1900
2799645,Renta de Apartamento amueblado en zona 14,https://mapainmueble.com/properties/renta-de-apartamento-amueblado-en-zona-14-daa43516/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3925767a9d-600x467.webp,5,Zona 14,"*Guatemala, Ciudad","$ 1,100",PAA-003-06-21 El apartamento totalmente amueblado y equipado con línea blanca tiene 90m2 d...,2,2,90 m2,1
2799506,Apartamento Amueblado en renta y venta zona 15 VH2,https://mapainmueble.com/properties/apartamento-amueblado-en-renta-y-venta-zona-15-vh2-daa43515/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b38b81c2bf1-835x467.webp,14,Zona 15,"*Guatemala, Ciudad","$ 1,075","Apartamento Amueblado en renta y venta zona 15 VH2 Sala, comedor Cocina Balcón Lavandería ...",2,2,67 m2,2
2799318,Apartamento En Renta Zona 11 Las Charcas,https://mapainmueble.com/properties/apartamento-en-renta-zona-11-las-charcas-daa43512/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b37ad4ccc0a-835x467.webp,11,Zona 11,"*Guatemala, Ciudad",$ 765,"Se Alquila Apartamento en Edificio Tribeca Zona 11 Las Charcas, únicamente con Línea Blanc...",3,2,105 m2,2
2799273,APARTAMENTO EN RENTA,https://mapainmueble.com/properties/apartamento-en-renta-daa43511/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b3758a97db2-835x467.webp,6,Zona 7,"*Guatemala, Ciudad",$ 697,Eli Reyes Cel. (502) 5630 5202 Citymax Advance[email protected]www.citymax-adv.com...,3,2,105 m2,2
2799158,Renta de apartamento en zona 13,https://mapainmueble.com/properties/renta-de-apartamento-en-zona-13-daa43509/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b36b78d90de-2-835x467.webp,46,Zona 13,"*Guatemala, Ciudad",$ 750Amplio apartamento,Edificio Monte Azul – 112 m2 – Sala – Comedor – Cocina – 2 h...,2,2,112 m2,2
2799012,Apartamento de 3 Habitaciones Amoblado en Renta en Zona 10.,https://mapainmueble.com/properties/apartamento-de-3-habitaciones-amoblado-en-renta-en-zona-10-daa43508/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b362acd8e8f-835x467.webp,14,Zona 10,"*Guatemala, Ciudad","$ 1,400",Apartamento Amoblado de 3 Habitaciones en Renta en zona 10. Apartamento de 85 m² + 2 parqu...,3,2,85 m2,2
2798927,Zona 16/ La Vista /2 dormitorios,https://mapainmueble.com/properties/zona-16-la-vista-2-dormitorios-caa13472/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b35ca5d648c-835x467.webp,12,Zona 16,"*Guatemala, Ciudad",$ 800,Apartamento con jardín y lindas vistas al bosque. – 2 dormitorios el principal con w...,2,2,na,2
2798911,1 habitación apartamento en edificio Brunelo,https://mapainmueble.com/properties/1-habitacion-apartamento-en-edificio-brunelo-daa43506/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b35d55e48ce-835x467.webp,15,Zona 10,"*Guatemala, Ciudad",$ 830,¿Buscas un apartamento apartamento en zona 10 ? 📍 El apartamento cuenta con: 41 metros hab...,1,1,40 m2,1
